sample,Hash,nReads
WB_Eg_0_Jul_C_r5,4273e5758e915e2f004d19493c77eb40f72c3aac,63
WB_Eg_0_Jul_C_r5,a67e718ffa57d68e7b362121bd2dd44152d5f9cd,148
WB_Eg_0_Jul_C_r5,99134e469873875819e2102c2f6a4e12d098a353,74
WB_Eg_0_Jul_C_r5,d4435468ff5f6da6e98ec7d2161d09c57c02555a,150
WB_Eg_0_Jul_C_r5,1079f3765dc244b3fbd10c6c1151de7b325a2b16,377
WB_Eg_0_Jul_C_r5,360d99bf5985624f9cb15fb04e8e75286347d9bf,10
WB_Eg_0_Jul_C_r5,e1cae1c17ee4083ed6d280c12578fe98581c6fa6,18
WB_Eg_0_Jul_C_r5,e294ee523c4e98b87b9e2f92279ccedbf6b5173a,446
WB_Eg_0_Jul_C_r5,9ae585fdddddbf2717ee298e27b01b249bbca3c7,89
WB_Eg_0_Jul_C_r5,8e543dc9819f13ec0cc3e424d3992811ddf2fc3a,281
WB_Eg_0_Jul_C_r5,0dab691fd5a863152be1439de671edb2dd066a1c,8
WB_Eg_0_Jul_C_r5,b97cec1c31d581cd745f57dd7b32e2171242a444,13
WB_Eg_0_Jul_C_r5,4386e27e8d3f105e320b7f624b466c68748ddf67,27
WB_Eg_0_Jul_C_r5,d33f54820d4e2176e13317599be5f7b1726be328,287
WB_Eg_0_Jul_C_r5,20eb9f5606e2de84915be4c51ae3cce73678eff8,26
WB_Eg_0_Jul_C_r5,6ef5b71a592026979c2b0ecdb527d18a7cfca3b7,345
WB_Eg_0_Jul_C_r5,a32821b222d5ac3890feeedde5aabfda855cdafb,13
WB_Eg_0_Jul_C_r5,3cc9f319d518ef7fff0648d1eea86d64003f7830,85
WB_Eg_0_Jul_C_r5,1634dfc0bcc602633af4b221a00c497f22b24772,202
WB_Eg_0_Jul_C_r5,ab27da7cb68e82b2fe88303b2c494b81b51ea00e,19
WB_Eg_0_Jul_C_r5,1453e42f63dedf20e57d89b4c35d932af333b731,8
WB_Eg_0_Jul_C_r5,7ed322437a7fde1893a6afa1a29077d420a24504,170
WB_Eg_0_Jul_C_r5,8ecf466229da67203a9748e3fc9a9b9282a2a2ea,8
WB_Eg_0_Jul_C_r5,fb022a7263747c2f39681de6d9a0da0df8887776,93
WB_Eg_0_Jul_C_r5,094fe5e0676e05b5825aa0f31e45f01237765bd2,240
WB_Eg_0_Jul_C_r5,bb8c0ff1c2329d06c969ffe845ffaa1e2d3afecd,19
WB_Eg_0_Jul_C_r5,ffb7d58bdecdb342b00fba6bc5dcc8c4c7b7c251,32
WB_Eg_0_Jul_C_r5,22bd96b9db73e2bd2d6e8317c2ca71b805ccc4ad,97
WB_Eg_0_Jul_C_r5,f71ff10be74a1c345e87990fc6dbecfd2aace131,262
WB_Eg_0_Jul_C_r5,31973166459e240fc4763b6724e6c06b73487666,74
WB_Eg_0_Jul_C_r5,91a6f23d53580dcfb6f96c78bab3463aa89c3de2,38
WB_Eg_0_Jul_C_r5,711432f5f1becb4f811844c037ecf58d2a8880ac,30
WB_Eg_0_Jul_C_r5,65be932ba79946306a24076cf0e15d584f443e15,6
WB_Eg_0_Jul_C_r5,dd460d017539835cf3bfd3496934d7ae4c297f49,10
WB_Eg_0_Jul_C_r5,4889da35530f1848f3071478a9aeb646796203a2,5
WB_Eg_0_Jul_C_r5,c63193d9dbae21bbb50cd9b73f631c204c57c35f,267
WB_Eg_0_Jul_C_r5,7299e9d362a7455ac557ae3f741e4185afc879c0,2
WB_Eg_0_Jul_C_r5,326307ff66e0fd20afeb11721958e655258f5f49,2
WB_Eg_0_Jul_C_r5,2fdffcd7c4e6e817b369ea94d4ea3262eddb56b2,7
WB_Eg_0_Jul_C_r5,976a825c9358bbbeb4809377985a11dfac7a875d,275
WB_Eg_0_Jul_C_r5,13db26066f2ca933269b5d4b25ea7b3ee25e6517,277
WB_Eg_0_Jul_C_r5,5463e66997936ecc09948d319d051fc4d25dc982,84
WB_Eg_0_Jul_C_r5,1d2c29b2c17d1eb981c8f84320d896aa0fc0ed2b,22
WB_Eg_0_Jul_C_r5,70e23e879094774c87e9349bc8b4ff0788b881ac,18
WB_Eg_0_Jul_C_r5,af11937fb94e845bce26de3f30eb86f3ed5806da,262
WB_Eg_0_Jul_C_r5,95e35a85e6360f997fe6085e11a9d77565a31692,112
WB_Eg_0_Jul_C_r5,8f9d176f5c0b86f6ff911848969a90c0bc8dd2af,9
WB_Eg_0_Jul_C_r5,4dff89ed2b8779a5edc4f4cced3826e2ddf0299c,85
WB_Eg_0_Jul_C_r5,0f81ea079347c992d2423c0700ae86a699c87525,103
WB_Eg_0_Jul_C_r5,e6da976e4e6c7f482b550c3eb87643d8a91a71a4,232
WB_Eg_0_Jul_C_r5,877dbc6471adff0739aecbc281c805b3048b2a58,21
WB_Eg_0_Jul_C_r5,2fb7743c736e89658c95a3bb195671c4e98a47a5,6
WB_Eg_0_Jul_C_r5,a5035f44a9dac8f79a8e47962dd0957c59016bc1,228
WB_Eg_0_Jul_C_r5,1bf5ee2150bd1419acd78d55ab4601a223b827d8,111
WB_Eg_0_Jul_C_r5,0f436f955bbc2c28c4c6de17ce9dc95fe1030ec5,120
WB_Eg_0_Jul_C_r5,8489ff7074d7c90949671cccbd956bf47e13224f,110
WB_Eg_0_Jul_C_r5,76c9593697dfe5c1fe53e260c599d4d7d3db6e85,17
WB_Eg_0_Jul_C_r5,4f5b0ae3b1c48af0d385ed0c3cccba1ad908b561,25
WB_Eg_0_Jul_C_r5,079bcdc825c6379076bc2aa5184c277e27b0794a,46
WB_Eg_0_Jul_C_r5,99d0c9a7d790e0bb9cf77ee650ade4d376733997,5
WB_Eg_0_Jul_C_r5,0670862100b04bff70e38a45d39d15af359ea23a,12
WB_Eg_0_Jul_C_r5,92dac1385e5489188adb33370c1afcd8b0f4bd41,14
WB_Eg_0_Jul_C_r5,998808f365f9f7b4869f1c408115f742db4aa119,18
WB_Eg_0_Jul_C_r5,e7b4598b6008cf501132b47ba13ed4e0e09c2cc1,4
WB_Eg_0_Jul_C_r5,63951b40145c4e54b3ea68fcc9662cf36c83d1d6,6
WB_Eg_0_Jul_C_r5,4e5c0ae281c57278100524e6d925919d885b8c78,6
WB_Eg_0_Jul_C_r5,b31432b7d63b5fa12be7ee7e555f9bb2e79b0d58,20
WB_Eg_0_Jul_C_r5,2c926f942ddc307e882d4383f3d554ec9abcb612,19
WB_Eg_0_Jul_C_r5,77cfeb3b2736a287d0f2201e38f1b478e378f3c6,49
WB_Eg_0_Jul_C_r5,9aa4102272c96d726638330f5f46d8d1091e1836,11
WB_Eg_0_Jul_C_r5,04af1d8cc4ed2390668013838ff9c3ff5107f354,47
WB_Eg_0_Jul_C_r5,33eff76a75d9ecf46be0c30ebf4860bab8f9b842,18
WB_Eg_0_Jul_C_r5,bf89ebad6c42b0137141f594039508f351dfef82,2
WB_Eg_0_Jul_C_r5,cf624229289724451c4e5b757057c4f6d2edc794,35
WB_Eg_0_Jul_C_r5,e4f822c9c9d85d4f21145301b58a028f5ab6dbee,32
WB_Eg_0_Jul_C_r5,4f483253f4562b3bf4afc40ad8b5d1200aa09936,42
WB_Eg_0_Jul_C_r5,2a750d332367b3eaf48a8e1000c5fac6c03b96c2,19
WB_Eg_0_Jul_C_r5,82ead2915c405365712ca3fec060423cae411b98,9
WB_Eg_0_Jul_C_r5,7fef288206b8d173d1f2d984b269649e5a2dd35c,5
WB_Eg_0_Jul_C_r5,a5ff9d1b9d3c533220a19af00fd17a9b030dcd6c,3
WB_Eg_0_Jul_C_r5,d5d6332cc15098eff891633cc69a09a7052ec25b,2
WB_Eg_0_Jul_C_r5,4bcebd6525aca603309932216e555f1f8ea3fca9,5
WB_Eg_0_Jul_C_r5,327be95fbc943581a8353cd6a806923a5f28e63d,16
WB_Eg_0_Jul_C_r5,55c2aeb77a891ef0da2ebc0f429b0c91f2da2413,13
WB_Eg_0_Jul_C_r5,7888bc33c66f1256cd03da12c6c87d979a2797c8,19
WB_Eg_0_Jul_C_r5,4795252b396cdacb3f6e746478af32846107c1df,9
WB_Eg_0_Jul_C_r5,d94ae2d2fdcdf4e8e4077490d619bc976c9d0af9,8
WB_Eg_0_Jul_C_r5,783c310dc4d88a3ae100c512d9d5336743cff374,4
WB_Eg_0_Jul_C_r5,13cd8080e38f1a799cd29be2bf020fd478af0892,5
WB_Eg_0_Jul_C_r5,6b814db85d1b162efae56973e3d07067ba348bc3,5
WB_Eg_0_Jul_C_r5,2dd224c689e84bb262222aa16d508064459c643c,4
WB_Eg_0_Jul_C_r5,291c3f13e42af600b04bf920656ff91d8e660244,4
WB_Eg_0_Jul_C_r5,9c1c1611a92856670e5ec8c60866975093e704ef,4
WB_Eg_0_Jul_C_r5,9f7418b2ba8eee1218005fce2625f28892867c35,3
WB_Eg_0_Jul_C_r5,bd851fc1bea9f0d17391902e3dda949f271dda69,2
WB_Eg_0_Jul_C_r5,6580e14a34b45296861357c3026d2a220fdafb43,32
WB_Eg_0_Jul_C_r5,bfe544b591fcf03d8050d69261dfcc59901e4646,5
WB_Eg_0_Jul_C_r5,5bdc2347614681910bcd6132f5d363d52af1fa1f,4
WB_Eg_0_Jul_C_r5,de993644b79b176c1530fa8f27efb8d85089ad81,3
WB_Eg_0_Jul_C_r5,212ea86c9979cf3e3a6ee76bc8a9f791fa00110b,3
WB_Eg_0_Jul_C_r5,a6d33da224998c450f100bbebdc7de32eb64b0c3,3
WB_Eg_0_Jul_C_r5,793184217be6c6dae039737f1b392b4c3d49ebe0,3
WB_Eg_0_May_A_r5,894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,12027
WB_Eg_0_May_A_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,3430
WB_Eg_0_May_A_r5,8da6a90264f11ade3077e3ec214bc9995e17e14c,7761
WB_Eg_0_May_A_r5,9b0928a35810bec774d796ca4c32d06bea5b3a46,10295
WB_Eg_0_May_A_r5,3716ec47a8a97109791958586e9248bd6dbf10d2,1198
WB_Eg_0_May_A_r5,b3b7552ad4cb087f2533f45f05c840503002203e,5417
WB_Eg_0_May_A_r5,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,1991
WB_Eg_0_May_A_r5,7c13ffc1243cf5f3d36480e6b95a526b999103f9,3288
WB_Eg_0_May_A_r5,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,135
WB_Eg_0_May_A_r5,2ba6706da1f0fcfede84c62acca90178c7ccd7ed,4579
WB_Eg_0_May_A_r5,762c55085467c107892d6432a844d72f4c81e087,2353
WB_Eg_0_May_A_r5,e99d1668c1d0134c149b205d148ef407abb3e995,655
WB_Eg_0_May_A_r5,e294b257e9eaf219586d0deec990b0d66720bb9b,1457
WB_Eg_0_May_A_r5,1665a7c97702ef7179bcb1e186705fe73e545b19,9
WB_Eg_0_May_A_r5,3c49432fd565e4279cf4b706a8e33dffcdc9fcfe,918
WB_Eg_0_May_A_r5,7b0516df3fbe25a9704e778cf8ffba96f67d80b7,1866
WB_Eg_0_May_A_r5,43c50ccbfbcc8a542c69a481e4967592987f6133,88
WB_Eg_0_May_A_r5,b00efb51716eb4c2fb5a5fadfd90ca92e60a20bc,6099
WB_Eg_0_May_A_r5,e6422ddb78b7f62a13ff4db3e894886155617767,2075
WB_Eg_0_May_A_r5,49f3860c3bfcdf72fae55203367fb01a5a27ca53,1237
WB_Eg_0_May_A_r5,88b563cf35ade6b35cbbc4f40830fda9d7d6a1c9,540
WB_Eg_0_May_A_r5,688d5e22286ab575831dfbbf494c633e58aa3e6e,5781
WB_Eg_0_May_A_r5,192d1926c1b5e288f33859eb37a383d0f40fdb13,795
WB_Eg_0_May_A_r5,ea5d4731b60baeec6fb097844ee87a92f197afba,71
WB_Eg_0_May_A_r5,0a88e47d221edaf8a24dda341e821ae8617647ee,718
WB_Eg_0_May_A_r5,36f64414cf81ede383f28900c20f07e07b8bb887,396
WB_Eg_0_May_A_r5,766bbeedf2bf202d73588765a7ad9c5e072e9eac,47
WB_Eg_0_May_A_r5,6f98e637735b187cd156c79b8f022a0bc63d5fc5,140
WB_Eg_0_May_A_r5,c28ce27322da7fd49c29c22b7ea443e51f1c5983,530
WB_Eg_0_May_A_r5,cc6c0e21b0f40cd1dd870e423846f471abe35965,486
WB_Eg_0_May_A_r5,479b4d133e316d6d5080d597ec85fc7ba0779cb7,82
WB_Eg_0_May_A_r5,eb6e154ad3783ad881b92fa8986ea1e517cfd566,50
WB_Eg_0_May_A_r5,69574d05362ce02e1ba5067abec4a45cab1a34c8,27
WB_Eg_0_May_A_r5,946bf75ea8b905bee551ff7aa3eb7e3158de3358,442
WB_Eg_0_May_A_r5,077f22783e0965d1e1cb0e248abe4ccd7c0d3358,53
WB_Eg_0_May_A_r5,22985bb95973ab18e11d0db025661c7fd0a6e8c8,9
WB_Eg_0_May_A_r5,338ab2bca8fb3a87b02538ea1fb4a0b94ab84f85,257
WB_Eg_0_May_A_r5,9607d1f948b1606e8a2ad407338bc09645d41fcd,260
WB_Eg_0_May_A_r5,995529b6e0c9f895e4cda8af1c56e973b820833c,406
WB_Eg_0_May_A_r5,c34240c56b9621bd6156b9cb5ff3af5a0c23c545,319
WB_Eg_0_May_A_r5,2f5723a58d69dbcde6737abcbcb6e2a3d0455382,89
WB_Eg_0_May_A_r5,fc7a18a80f85bea935be82441f33bb7d4804c7ca,284
WB_Eg_0_May_A_r5,2e32900ba04af11859d0d344dd405573fdbca703,346
WB_Eg_0_May_A_r5,d3e25adf5575bcaccf20fd52278eeb30671915e8,226
WB_Eg_0_May_A_r5,70d8e61a351bca55a3e3eff74fa9f2069c0c0815,361
WB_Eg_0_May_A_r5,b3f286744e37fc801b77c2b7f9dba836e165945c,92
WB_Eg_0_May_A_r5,107e953ccec9b8bd9df677c570a77c4d0dd9d576,393
WB_Eg_0_May_A_r5,aea61daae30d61728a2a6084c70a811ca28c96bc,2
WB_Eg_0_May_A_r5,1a4e9be1ebf8b217145db79a8506e20dad3d6368,137
WB_Eg_0_May_A_r5,30b429ac69aad5f97fe6aff0394928092bbfa16c,351
WB_Eg_0_May_A_r5,adcca6d32d0070fd5d63075d79551b05151c3cc7,226
WB_Eg_0_May_A_r5,2997dc2c303b36768656eb9819220d7c14a0749f,44
WB_Eg_0_May_A_r5,222ba4cdb0149297f2e3405212065a7e079d76b1,154
WB_Eg_0_May_A_r5,9353a4e953d13ee90b30baac8873fa05a9eaa026,103
WB_Eg_0_May_A_r5,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,175
WB_Eg_0_May_A_r5,de47b73c7ba916243c257d99872d0d56c99fafb7,126
WB_Eg_0_May_A_r5,afcde28f2368d924f94fa1f8708c2c5f17ff32cd,431
WB_Eg_0_May_A_r5,53464ba96d870d0776668727bc6890efe809440d,17
WB_Eg_0_May_A_r5,391312bf9c2c070b0d1afdbc609959fec1c1773a,54
WB_Eg_0_May_A_r5,391bf1f7d6996c6d2bc922afabff2cbc59086037,278
WB_Eg_0_May_A_r5,2a869f4b60a082209edcb586598ce8e6e620c704,44
WB_Eg_0_May_A_r5,6cdea15c2ae3a056dc5b24e3a607eee4eb38f4e2,160
WB_Eg_0_May_A_r5,3d383dab013ebd98eb845a90325f690d0b6a50f8,128
WB_Eg_0_May_A_r5,36c818db4090915c631f7ead3de271544a995e70,117
WB_Eg_0_May_A_r5,6d4e357f95bc47796562ba664b3755e3db1bf4e4,101
WB_Eg_0_May_A_r5,9c897c2bcfff8771c25403333a7e3950fcd2377d,137
WB_Eg_0_May_A_r5,97ea6dad04c3a91e3f4296d44df07eb62a92b632,133
WB_Eg_0_May_A_r5,8b8bd78c1ca9f3a23e5b7dcad27a9bde5a517cfa,31
WB_Eg_0_May_A_r5,92183586810eb54d065cd581e01e99c80956b7fa,141
WB_Eg_0_May_A_r5,8d9e4e7e473f0bf19630ea3cd4f17074ef9276a9,17
WB_Eg_0_May_A_r5,0d853eb8a50289d28bf7d1e8026c5ab32a95560c,165
WB_Eg_0_May_A_r5,8a4a88c4342cbdd703e147bbd7878a51fa0b603a,21
WB_Eg_0_May_A_r5,cec76b37f2075b9156c072e6a31d739bfddf3fe2,166
WB_Eg_0_May_A_r5,d4912fca8a756d97baa6cea58c696ff660a942f9,90
WB_Eg_0_May_A_r5,48be3c9798c9e2226d37e3bb96b3fe7eeb2214ac,44
WB_Eg_0_May_A_r5,6f5ed88c9707471f595d22de6ecd5589d931bc4b,94
WB_Eg_0_May_A_r5,c6da01a6998c20c80b4533d9d0d9d4136292f324,59
WB_Eg_0_May_A_r5,ef6e3de48ff797b1d8eefec90ffc1bc76f3ef654,80
WB_Eg_0_May_A_r5,38c71d21fc4d163c31396ce95b75c7cbba8c6cda,107
WB_Eg_0_May_A_r5,0176d888a6053f2b3b29dbcd07163adb672e16d8,20
WB_Eg_0_May_A_r5,308cd1bc63f89375c5178b1875156f3a526da061,38
WB_Eg_0_May_A_r5,97f36d14a9e4f7759ee7c6212aee8f6855de0dfb,54
WB_Eg_0_May_A_r5,6937b36c5227bf84b546bea9a3c6ec379cc1f016,99
WB_Eg_0_May_A_r5,ae30c41f4bbd89a71c5d2bbec0c78de618e0173b,46
WB_Eg_0_May_A_r5,56a7e3ca04245b2dbd25ae606af2aa452064362d,57
WB_Eg_0_May_A_r5,27684d61ce7c0848c27e83869b13848dd7cc4175,11
WB_Eg_0_May_A_r5,873908e952c383394940460d81669338ffe9c36b,31
WB_Eg_0_May_A_r5,934bf76cd9b20b9686cf672dc8062e75fa1fd6bd,66
WB_Eg_0_May_A_r5,d0448ad0817af12b44951ad084dea711f4e3a999,46
WB_Eg_0_May_A_r5,c5cbf370a4a5071e8fcff0863048524a4f0c1698,55
WB_Eg_0_May_A_r5,752798f4fceff8d8371fa983ecfc44206a93e887,35
WB_Eg_0_May_A_r5,e03881d91e48d24658613cc74211e416df89a171,41
WB_Eg_0_May_A_r5,cb787fada5fe97b256afeb7330829c6f00eb3cd5,34
WB_Eg_0_May_A_r5,4be3f27802b16d717d93867b0f7d1b10710b04ff,60
WB_Eg_0_May_A_r5,87d36b743aa038ef851a63d5a6c337fadcdc8b8f,32
WB_Eg_0_May_A_r5,57ab165105309c754d9cf1a231b8846942f89025,23
WB_Eg_0_May_A_r5,fe851df069f6077b51f4709e7ccbd115622b1c53,321
WB_Eg_0_May_A_r5,9bc673aaed4a1899f26128a1ac6fc64856e92d49,61
WB_Eg_0_May_A_r5,bbe867a9051e2cfff36862da44ec6538ca1371e3,39
WB_Eg_0_May_A_r5,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,17
WB_Eg_0_May_A_r5,d21137b6a1acb9f0513ec20b4fb777f3188c446c,43
WB_Eg_0_May_A_r5,b36befbb28dc10fbcbc14893f74819f934662c94,13
WB_Eg_0_May_A_r5,47801c35e283faf654d24489e8bafe85efb70446,128
WB_Eg_0_May_A_r5,08054fd51be0f27839fc6bad00183687483dbbce,97
WB_Eg_0_May_A_r5,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,12
WB_Eg_0_May_A_r5,b26b6360f69dcee0df4d90f771fe774343c45ffd,25
WB_Eg_0_May_A_r5,8e1de1b3c1a58aeb9ebf0bd4116e317cde350db1,132
WB_Eg_0_May_A_r5,b8e386ff2d6c1b34af3cc564920fe3eb41023211,23
WB_Eg_0_May_A_r5,77b5fe3951e9c748fabddba1b78eb3317c18b097,41
WB_Eg_0_May_A_r5,2cd72ae1b3d70ab1a27e66de908b1c44e80252b9,29
WB_Eg_0_May_A_r5,27a6233f7fa15a85cc694e34ed3bf550b536a28d,22
WB_Eg_0_May_A_r5,bbeeaf684572296f2b82031acb3d78add0a12711,81
WB_Eg_0_May_A_r5,664b3b40e450f739ac79644d9f6d7c0b3abe8377,47
WB_Eg_0_May_A_r5,dac0b5ec944c3bdcb6ebee80193f0800f145098e,20
WB_Eg_0_May_A_r5,666cae7435f3412a8bc870eac7824395e85fc0a6,22
WB_Eg_0_May_A_r5,15cddc075c92217ef93bc66bdc48f9244414e899,17
WB_Eg_0_May_A_r5,e1cae1c17ee4083ed6d280c12578fe98581c6fa6,18
WB_Eg_0_May_A_r5,ed7614ed857369ac35635fa03058051caaeb64df,25
WB_Eg_0_May_A_r5,a5ba9beab41879aaf8584a40a866ee6a563460e5,12
WB_Eg_0_May_A_r5,e356502dc5ececda7edf8d9257bec3d5a00230ed,254
WB_Eg_0_May_A_r5,223a220178734017a25d5932cf30f478aae29b05,5
WB_Eg_0_May_A_r5,868e3c024b916d8b2a8def2ee4193a938a0642ff,7
WB_Eg_0_May_A_r5,bd8fa262c03d8eabf12c06624f1890ccc451d1b8,25
WB_Eg_0_May_A_r5,a32821b222d5ac3890feeedde5aabfda855cdafb,11
WB_Eg_0_May_A_r5,00a96cd417a311b842da75ca0da0c601d3864d52,6
WB_Eg_0_May_A_r5,d13c23a0ea32fc57891f85c61e71e1cea6585af9,26
WB_Eg_0_May_A_r5,fc46b4816ad1f4f1b5470d54281b093a1441dee4,43
WB_Eg_0_May_A_r5,da8d457d931138cd4d476963ca4a7a6deae3e43e,93
WB_Eg_0_May_A_r5,7a449b2e9fa6a617b2d0467b004ffd5ea7591e0d,20
WB_Eg_0_May_A_r5,4905afe3c919cb238e1dd443b9853c2746ebbc82,66
WB_Eg_0_May_A_r5,2d58f492987f154f690dc55b377088506d1f473e,10
WB_Eg_0_May_A_r5,7761a9dec2895b5ae18dffea1a0cda2020d35db4,15
WB_Eg_0_May_A_r5,4dbc6dad8127b8587e9cbd6a15e0c1839a95c806,8
WB_Eg_0_May_A_r5,e1006dc2862b190c79ba307aea317ad146e0bc19,39
WB_Eg_0_May_A_r5,ae4f7e0009cd13ce6e699836050a5f8e8e3c3cc7,22
WB_Eg_0_May_A_r5,d06f4c952d664827ada855b7ec50360cbb476a43,39
WB_Eg_0_May_A_r5,b9a3504180e2105cc12dba2db210443e9b6aa73d,5
WB_Eg_0_May_A_r5,484b2a75964b75771b9f6f33702471dd3f6807f1,6
WB_Eg_0_May_A_r5,0bf28768198968b637bfe2f946a23820df26923b,13
WB_Eg_0_May_A_r5,3ee9efc10fdef5ae2935ccab29dc12cb85174639,2
WB_Eg_0_May_A_r5,7299e9d362a7455ac557ae3f741e4185afc879c0,8
WB_Eg_0_May_A_r5,eca9958827a98e3de4e4c6ec7c2f92ccd48be717,24
WB_Eg_0_May_A_r5,f241da1f32e83878c6276cc483179ada34c66dc2,14
WB_Eg_0_May_A_r5,c4b0a18853b7d9c75208cde03319d2b1de61f6cb,96
WB_Eg_0_May_A_r5,bc2fa023afb97ecdd86538ae12eb7bed89d30f63,44
WB_Eg_0_May_A_r5,3295a62aa10d1dbb0d2e8010bc10eb649efef899,245
WB_Eg_0_May_A_r5,8bf1e29a01197e0a4d47efe35a42fd412f6ebb44,6
WB_Eg_0_May_A_r5,f03ca8f7f1ac446757c2f906a59a611a2e306c4f,37
WB_Eg_0_May_A_r5,8cf0365c017864869793d981406c102993a200e4,78
WB_Eg_0_May_A_r5,a67e6e12eb3f3b86509f15407feb68237b2c5f83,9
WB_Eg_0_May_A_r5,549ff62e86e256619e61e854e6b8fa0804292572,7
WB_Eg_0_May_A_r5,e9f66a4bf6bd5911c6440a6a393c4af5a600e315,14
WB_Eg_0_May_A_r5,4b46ecc66d6be8b0ffc0e68cfa88b8c8efa13b09,2
WB_Eg_0_May_A_r5,d6d613d0833425bea04783a68039f1b523f9a714,38
WB_Eg_0_May_A_r5,22539e55a596ec66ae67f8c4a8afe239a5005d77,31
WB_Eg_0_May_A_r5,1fbede47666d9b3feb22b296dae7efd7208f21c2,8
WB_Eg_0_May_A_r5,3e397079f8596a3ea555de69becf96955f64a96c,9
WB_Eg_0_May_A_r5,674b7683ceb73461c4ef673d0a51797d03204797,6
WB_Eg_0_May_A_r5,b00f958f4bc7fc5a95824021554e1b35339daed2,4
WB_Eg_0_May_A_r5,c9772919e422eda84a015fe0c8c2498aa421f4eb,19
WB_Eg_0_May_A_r5,0c0c6cf91154d722fbbdd5496519acd13c0efb07,4
WB_Eg_0_May_A_r5,3e715033b071d3cf393d892574778ae645754547,5
WB_Eg_0_May_A_r5,aabf359467d6615ad4128554e690fb4528af4f15,5
WB_Eg_0_May_A_r5,8c29396947126e61996007bfb8f0a54a98edc42c,7
WB_Eg_0_May_A_r5,97f46882d3f594f1d551dac5b02837c5ef4454c8,30
WB_Eg_0_May_A_r5,cc7b93fc07eff0261c822e1effd68c8542085f68,9
WB_Eg_0_May_A_r5,6374ac4136e1794740d58fc981320e7c463ba7e1,12
WB_Eg_0_May_A_r5,367c063b255e49d3a487022236ceacf69eec5207,88
WB_Eg_0_May_A_r5,d11579be4ad78fdfe33ff3ac75454098c830ce16,5
WB_Eg_0_May_A_r5,43e8d680199d8ad0366192459a3ee12aa5165548,18
WB_Eg_0_May_A_r5,c96f9193331c2a4e3870b63b6904b3c3e6308e6b,32
WB_Eg_0_May_A_r5,0fe1f8a005c8dcfaa137968cc1eaae1487a4f264,3
WB_Eg_0_May_A_r5,164a163639205743b879abe760e889c06e9ea658,4
WB_Eg_0_May_A_r5,1a95bfda9deba89c5460031f9aa1abe74c949931,10
WB_Eg_0_May_A_r5,4f89dc2c5d6e8f122a6b043c44ee0c93563b97c3,5
WB_Eg_0_May_A_r5,754ab16f911baed981f0ba31784189a74f5bbd2f,17
WB_Eg_0_May_A_r5,d6708c37b70ab9921e37bbba44f2f8530038f0ce,10
WB_Eg_0_May_A_r5,a213bab880f9aabbfcc5914abd9dfccb78b2a0f3,12
WB_Eg_0_May_A_r5,a18a26543fd7d737cb97125f6a70a106545ae866,16
WB_Eg_0_May_A_r5,f8ef2392a7ba30797dc0e9e4e047213e21c3af68,17
WB_Eg_0_May_A_r5,f614113e0071e68c7834f8fae10522dbc5e2d7d8,7
WB_Eg_0_May_A_r5,8eccd9d09681055c3995c7b8b0fe8a27625a3716,7
WB_Eg_0_May_A_r5,f4e856a395e0926d7ab305a13647c252b2321323,6
WB_Eg_0_May_A_r5,fe337732050bc5668a48f1c37837bea8d8d13af0,9
WB_Eg_0_May_A_r5,e552510d5e30e3ff458fce3b76eccf5bdcff535d,5
WB_Eg_0_May_A_r5,7d3f5d2c4e298f7583b222ccd79ec964572b9063,3
WB_Eg_0_May_A_r5,e824d15daf003dab8e86c6bfa5a373f3dcc35fda,31
WB_Eg_0_May_A_r5,4dc8e3724e19eeba8b113a8d4d88bda6c88f3cb9,16
WB_Eg_0_May_A_r5,b9eee41428c9ec9c7b6d1ea6eb540536372fb834,15
WB_Eg_0_May_A_r5,43a0cb567122fc5d12c21ee359ee7d99f5879c7d,10
WB_Eg_0_May_A_r5,c5ef6d5a9b44b6612a2d020d501796ccec467b30,9
WB_Eg_0_May_A_r5,b6834d656fca0a23948dfe7ea3984e9ce4204aea,7
WB_Eg_0_May_A_r5,4d8873923bad1cb55b6551e8631865353759980d,7
WB_Eg_0_May_A_r5,c6cddd6454296d636b204771778e0f90c53a662f,6
WB_Eg_0_May_A_r5,2cf8ecd68cdb063986b95cebd3c959cd7bbdcf47,5
WB_Eg_0_May_A_r5,b77bccdd9e4c1fdddf3a12fff7c2c58494b107de,3
WB_Eg_0_May_A_r5,525dba58d54494cf3443d8e34cf43257e5734a5c,3
WB_Eg_0_May_A_r5,c76e825c0cf1624e4a553c1d05d8e8b907f381b6,2
WB_Eg_0_May_A_r5,2e3dacb29d8844eb93a072514a3fe75a60faf7c6,2
WB_Eg_0_May_B_r5,894db39f7f4dd05d5ab0cbdf6683aa400ac920d0,11876
WB_Eg_0_May_B_r5,11a112ced1c85e620f6d97d82281a1bb58614e67,5748
WB_Eg_0_May_B_r5,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,17
WB_Eg_0_May_B_r5,8da6a90264f11ade3077e3ec214bc9995e17e14c,6812
